zip_code_tabulation_area,City,State,County,DMA
37421,Chattanooga,TN,Hamilton,"CHATTANOOGA, TENNESSEE"
37422,Chattanooga,TN,Hamilton,"CHATTANOOGA, TENNESSEE"
37424,Chattanooga,TN,Hamilton,"CHATTANOOGA, TENNESSEE"
37450,Chattanooga,TN,Hamilton,"CHATTANOOGA, TENNESSEE"
37501,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
37601,Johnson City,TN,Washington,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37602,Johnson City,TN,Washington,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37604,Johnson City,TN,Washington,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37605,Johnson City,TN,Washington,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37614,Johnson City,TN,Washington,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37615,Johnson City,TN,Washington,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37616,Afton,TN,Greene,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37617,Blountville,TN,Sullivan,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37618,Bluff City,TN,Sullivan,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37620,Bristol,TN,Sullivan,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37621,Bristol,TN,Sullivan,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37625,Bristol,TN,Sullivan,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37640,Butler,TN,Johnson,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37641,Chuckey,TN,Greene,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37642,Church Hill,TN,Hawkins,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37643,Elizabethton,TN,Carter,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37644,Elizabethton,TN,Carter,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37645,Mount Carmel,TN,Hawkins,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37650,Erwin,TN,Unicoi,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37656,Fall Branch,TN,Washington,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37657,Flag Pond,TN,Unicoi,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37658,Hampton,TN,Carter,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37659,Jonesborough,TN,Washington,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37660,Kingsport,TN,Sullivan,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37662,Kingsport,TN,Sullivan,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37663,Kingsport,TN,Sullivan,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37664,Kingsport,TN,Sullivan,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37665,Kingsport,TN,Sullivan,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37669,Kingsport,TN,Sullivan,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37680,Laurel Bloomery,TN,Johnson,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37681,Limestone,TN,Washington,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37682,Milligan College,TN,Carter,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37683,Mountain City,TN,Johnson,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37684,Mountain Home,TN,Washington,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37686,Piney Flats,TN,Sullivan,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37687,Roan Mountain,TN,Carter,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37688,Shady Valley,TN,Johnson,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37690,Telford,TN,Washington,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37691,Trade,TN,Johnson,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37692,Unicoi,TN,Unicoi,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37694,Watauga,TN,Carter,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37699,Piney Flats,TN,Sullivan,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37701,Alcoa,TN,Blount,"KNOXVILLE, TENNESSEE"
37705,Andersonville,TN,Anderson,"KNOXVILLE, TENNESSEE"
37707,Arthur,TN,Claiborne,"KNOXVILLE, TENNESSEE"
37708,Bean Station,TN,Grainger,"KNOXVILLE, TENNESSEE"
37709,Blaine,TN,Grainger,"KNOXVILLE, TENNESSEE"
37710,Briceville,TN,Anderson,"KNOXVILLE, TENNESSEE"
37711,Bulls Gap,TN,Hawkins,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37713,Bybee,TN,Cocke,"KNOXVILLE, TENNESSEE"
37714,Caryville,TN,Campbell,"KNOXVILLE, TENNESSEE"
37715,Clairfield,TN,Claiborne,"KNOXVILLE, TENNESSEE"
37716,Clinton,TN,Anderson,"KNOXVILLE, TENNESSEE"
37717,Clinton,TN,Anderson,"KNOXVILLE, TENNESSEE"
37719,Coalfield,TN,Morgan,"KNOXVILLE, TENNESSEE"
37721,Corryton,TN,Knox,"KNOXVILLE, TENNESSEE"
37722,Cosby,TN,Cocke,"KNOXVILLE, TENNESSEE"
37723,Crab Orchard,TN,Cumberland,"KNOXVILLE, TENNESSEE"
37724,Cumberland Gap,TN,Claiborne,"KNOXVILLE, TENNESSEE"
37725,Dandridge,TN,Jefferson,"KNOXVILLE, TENNESSEE"
37726,Deer Lodge,TN,Morgan,"KNOXVILLE, TENNESSEE"
37727,Del Rio,TN,Cocke,"KNOXVILLE, TENNESSEE"
37729,Duff,TN,Campbell,"KNOXVILLE, TENNESSEE"
37730,Eagan,TN,Claiborne,"KNOXVILLE, TENNESSEE"
37731,Eidson,TN,Hawkins,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37732,Elgin,TN,Scott,"KNOXVILLE, TENNESSEE"
37733,Rugby,TN,Morgan,"KNOXVILLE, TENNESSEE"
37737,Friendsville,TN,Blount,"KNOXVILLE, TENNESSEE"
37738,Gatlinburg,TN,Sevier,"KNOXVILLE, TENNESSEE"
37742,Greenback,TN,Loudon,"KNOXVILLE, TENNESSEE"
37743,Greeneville,TN,Greene,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37744,Greeneville,TN,Greene,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37745,Greeneville,TN,Greene,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37748,Harriman,TN,Roane,"KNOXVILLE, TENNESSEE"
37752,Harrogate,TN,Claiborne,"KNOXVILLE, TENNESSEE"
37753,Hartford,TN,Cocke,"KNOXVILLE, TENNESSEE"
37754,Heiskell,TN,Knox,"KNOXVILLE, TENNESSEE"
37755,Helenwood,TN,Scott,"KNOXVILLE, TENNESSEE"
37756,Huntsville,TN,Scott,"KNOXVILLE, TENNESSEE"
37757,Jacksboro,TN,Campbell,"KNOXVILLE, TENNESSEE"
37760,Jefferson City,TN,Jefferson,"KNOXVILLE, TENNESSEE"
37762,Jellico,TN,Campbell,"KNOXVILLE, TENNESSEE"
37763,Kingston,TN,Roane,"KNOXVILLE, TENNESSEE"
37764,Kodak,TN,Sevier,"KNOXVILLE, TENNESSEE"
37765,Kyles Ford,TN,Hancock,"KNOXVILLE, TENNESSEE"
37766,La Follette,TN,Campbell,"KNOXVILLE, TENNESSEE"
37769,Lake City,TN,Anderson,"KNOXVILLE, TENNESSEE"
37770,Lancing,TN,Morgan,"KNOXVILLE, TENNESSEE"
37771,Lenoir City,TN,Loudon,"KNOXVILLE, TENNESSEE"
37772,Lenoir City,TN,Loudon,"KNOXVILLE, TENNESSEE"
37773,Lone Mountain,TN,Claiborne,"KNOXVILLE, TENNESSEE"
37774,Loudon,TN,Loudon,"KNOXVILLE, TENNESSEE"
37777,Louisville,TN,Blount,"KNOXVILLE, TENNESSEE"
37778,Lowland,TN,Hamblen,"KNOXVILLE, TENNESSEE"
37779,Luttrell,TN,Union,"KNOXVILLE, TENNESSEE"
37801,Maryville,TN,Blount,"KNOXVILLE, TENNESSEE"
37802,Maryville,TN,Blount,"KNOXVILLE, TENNESSEE"
37803,Maryville,TN,Blount,"KNOXVILLE, TENNESSEE"
37804,Maryville,TN,Blount,"KNOXVILLE, TENNESSEE"
37806,Mascot,TN,Knox,"KNOXVILLE, TENNESSEE"
37807,Maynardville,TN,Union,"KNOXVILLE, TENNESSEE"
37809,Midway,TN,Greene,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37810,Mohawk,TN,Greene,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37811,Mooresburg,TN,Hawkins,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37813,Morristown,TN,Hamblen,"KNOXVILLE, TENNESSEE"
37814,Morristown,TN,Hamblen,"KNOXVILLE, TENNESSEE"
37815,Morristown,TN,Hamblen,"KNOXVILLE, TENNESSEE"
37816,Morristown,TN,Hamblen,"KNOXVILLE, TENNESSEE"
37818,Mosheim,TN,Greene,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37819,Newcomb,TN,Campbell,"KNOXVILLE, TENNESSEE"
37820,New Market,TN,Jefferson,"KNOXVILLE, TENNESSEE"
37821,Newport,TN,Cocke,"KNOXVILLE, TENNESSEE"
37822,Newport,TN,Cocke,"KNOXVILLE, TENNESSEE"
37824,New Tazewell,TN,Claiborne,"KNOXVILLE, TENNESSEE"
37825,New Tazewell,TN,Claiborne,"KNOXVILLE, TENNESSEE"
37826,Niota,TN,McMinn,"CHATTANOOGA, TENNESSEE"
37828,Norris,TN,Anderson,"KNOXVILLE, TENNESSEE"
37829,Oakdale,TN,Morgan,"KNOXVILLE, TENNESSEE"
37830,Oak Ridge,TN,Anderson,"KNOXVILLE, TENNESSEE"
37831,Oak Ridge,TN,Anderson,"KNOXVILLE, TENNESSEE"
37840,Oliver Springs,TN,Roane,"KNOXVILLE, TENNESSEE"
37841,Oneida,TN,Scott,"KNOXVILLE, TENNESSEE"
37842,Ozone,TN,Cumberland,"KNOXVILLE, TENNESSEE"
37843,Parrottsville,TN,Cocke,"KNOXVILLE, TENNESSEE"
37845,Petros,TN,Morgan,"KNOXVILLE, TENNESSEE"
37846,Philadelphia,TN,Loudon,"KNOXVILLE, TENNESSEE"
37847,Pioneer,TN,Campbell,"KNOXVILLE, TENNESSEE"
37848,Powder Springs,TN,Grainger,"KNOXVILLE, TENNESSEE"
37849,Powell,TN,Knox,"KNOXVILLE, TENNESSEE"
37851,Pruden,TN,Claiborne,"KNOXVILLE, TENNESSEE"
37852,Robbins,TN,Scott,"KNOXVILLE, TENNESSEE"
37853,Rockford,TN,Blount,"KNOXVILLE, TENNESSEE"
37854,Rockwood,TN,Roane,"KNOXVILLE, TENNESSEE"
37857,Rogersville,TN,Hawkins,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37860,Russellville,TN,Hamblen,"KNOXVILLE, TENNESSEE"
37861,Rutledge,TN,Grainger,"KNOXVILLE, TENNESSEE"
37862,Sevierville,TN,Sevier,"KNOXVILLE, TENNESSEE"
37863,Pigeon Forge,TN,Sevier,"KNOXVILLE, TENNESSEE"
37864,Sevierville,TN,Sevier,"KNOXVILLE, TENNESSEE"
37865,Seymour,TN,Sevier,"KNOXVILLE, TENNESSEE"
37866,Sharps Chapel,TN,Union,"KNOXVILLE, TENNESSEE"
37867,Shawanee,TN,Claiborne,"KNOXVILLE, TENNESSEE"
37868,Pigeon Forge,TN,Sevier,"KNOXVILLE, TENNESSEE"
37869,Sneedville,TN,Hancock,"KNOXVILLE, TENNESSEE"
37870,Speedwell,TN,Claiborne,"KNOXVILLE, TENNESSEE"
37871,Strawberry Plains,TN,Jefferson,"KNOXVILLE, TENNESSEE"
37872,Sunbright,TN,Morgan,"KNOXVILLE, TENNESSEE"
37873,Surgoinsville,TN,Hawkins,"TRI CITIES, VIRGINIA ~ TENNESSEE"
37874,Sweetwater,TN,Monroe,"KNOXVILLE, TENNESSEE"
37876,Sevierville,TN,Sevier,"KNOXVILLE, TENNESSEE"
37877,Talbott,TN,Hamblen,"KNOXVILLE, TENNESSEE"
37878,Tallassee,TN,Blount,"KNOXVILLE, TENNESSEE"
37879,Tazewell,TN,Claiborne,"KNOXVILLE, TENNESSEE"
37880,Ten Mile,TN,Meigs,"CHATTANOOGA, TENNESSEE"
37881,Thorn Hill,TN,Grainger,"KNOXVILLE, TENNESSEE"
37882,Townsend,TN,Blount,"KNOXVILLE, TENNESSEE"
37885,Vonore,TN,Monroe,"KNOXVILLE, TENNESSEE"
37886,Walland,TN,Blount,"KNOXVILLE, TENNESSEE"
37887,Wartburg,TN,Morgan,"KNOXVILLE, TENNESSEE"
37888,Washburn,TN,Grainger,"KNOXVILLE, TENNESSEE"
37890,White Pine,TN,Jefferson,"KNOXVILLE, TENNESSEE"
37891,Whitesburg,TN,Hamblen,"KNOXVILLE, TENNESSEE"
37892,Winfield,TN,Scott,"KNOXVILLE, TENNESSEE"
37901,Knoxville,TN,Knox,"KNOXVILLE, TENNESSEE"
37902,Knoxville,TN,Knox,"KNOXVILLE, TENNESSEE"
37909,Knoxville,TN,Knox,"KNOXVILLE, TENNESSEE"
37912,Knoxville,TN,Knox,"KNOXVILLE, TENNESSEE"
37914,Knoxville,TN,Knox,"KNOXVILLE, TENNESSEE"
37915,Knoxville,TN,Knox,"KNOXVILLE, TENNESSEE"
37916,Knoxville,TN,Knox,"KNOXVILLE, TENNESSEE"
37917,Knoxville,TN,Knox,"KNOXVILLE, TENNESSEE"
37918,Knoxville,TN,Knox,"KNOXVILLE, TENNESSEE"
37919,Knoxville,TN,Knox,"KNOXVILLE, TENNESSEE"
37920,Knoxville,TN,Knox,"KNOXVILLE, TENNESSEE"
37921,Knoxville,TN,Knox,"KNOXVILLE, TENNESSEE"
37922,Knoxville,TN,Knox,"KNOXVILLE, TENNESSEE"
37923,Knoxville,TN,Knox,"KNOXVILLE, TENNESSEE"
37924,Knoxville,TN,Knox,"KNOXVILLE, TENNESSEE"
37927,Knoxville,TN,Knox,"KNOXVILLE, TENNESSEE"
37928,Knoxville,TN,Knox,"KNOXVILLE, TENNESSEE"
37929,Knoxville,TN,Knox,"KNOXVILLE, TENNESSEE"
37930,Knoxville,TN,Knox,"KNOXVILLE, TENNESSEE"
37931,Knoxville,TN,Knox,"KNOXVILLE, TENNESSEE"
37932,Knoxville,TN,Knox,"KNOXVILLE, TENNESSEE"
37933,Knoxville,TN,Knox,"KNOXVILLE, TENNESSEE"
37934,Knoxville,TN,Knox,"KNOXVILLE, TENNESSEE"
37938,Knoxville,TN,Knox,"KNOXVILLE, TENNESSEE"
37939,Knoxville,TN,Knox,"KNOXVILLE, TENNESSEE"
37940,Knoxville,TN,Knox,"KNOXVILLE, TENNESSEE"
37950,Knoxville,TN,Knox,"KNOXVILLE, TENNESSEE"
37990,Knoxville,TN,Knox,"KNOXVILLE, TENNESSEE"
37995,Knoxville,TN,Knox,"KNOXVILLE, TENNESSEE"
37996,Knoxville,TN,Knox,"KNOXVILLE, TENNESSEE"
37997,Knoxville,TN,Knox,"KNOXVILLE, TENNESSEE"
37998,Knoxville,TN,Knox,"KNOXVILLE, TENNESSEE"
38001,Alamo,TN,Crockett,"MEMPHIS, TENNNESSEE"
38002,Arlington,TN,Fayette,"MEMPHIS, TENNNESSEE"
38004,Atoka,TN,Tipton,"MEMPHIS, TENNNESSEE"
38006,Bells,TN,Crockett,"MEMPHIS, TENNNESSEE"
38007,Bogota,TN,Dyer,"MEMPHIS, TENNNESSEE"
38008,Bolivar,TN,Hardeman,"MEMPHIS, TENNNESSEE"
38010,Braden,TN,Fayette,"MEMPHIS, TENNNESSEE"
38011,Brighton,TN,Tipton,"MEMPHIS, TENNNESSEE"
38012,Brownsville,TN,Haywood,"MEMPHIS, TENNNESSEE"
38014,Brunswick,TN,Shelby,"MEMPHIS, TENNNESSEE"
38015,Burlison,TN,Tipton,"MEMPHIS, TENNNESSEE"
38016,Cordova,TN,Shelby,"MEMPHIS, TENNNESSEE"
38017,Collierville,TN,Shelby,"MEMPHIS, TENNNESSEE"
38018,Cordova,TN,Shelby,"MEMPHIS, TENNNESSEE"
38019,Covington,TN,Tipton,"MEMPHIS, TENNNESSEE"
38021,Crockett Mills,TN,Crockett,"MEMPHIS, TENNNESSEE"
38023,Drummonds,TN,Tipton,"MEMPHIS, TENNNESSEE"
38024,Dyersburg,TN,Dyer,"MEMPHIS, TENNNESSEE"
38025,Dyersburg,TN,Dyer,"MEMPHIS, TENNNESSEE"
38027,Collierville,TN,Shelby,"MEMPHIS, TENNNESSEE"
38028,Eads,TN,Shelby,"MEMPHIS, TENNNESSEE"
38029,Ellendale,TN,Shelby,"MEMPHIS, TENNNESSEE"
38030,Finley,TN,Dyer,"MEMPHIS, TENNNESSEE"
38034,Friendship,TN,Crockett,"MEMPHIS, TENNNESSEE"
38036,Gallaway,TN,Fayette,"MEMPHIS, TENNNESSEE"
38037,Gates,TN,Lauderdale,"MEMPHIS, TENNNESSEE"
38039,Grand Junction,TN,Hardeman,"MEMPHIS, TENNNESSEE"
38040,Halls,TN,Lauderdale,"MEMPHIS, TENNNESSEE"
38041,Henning,TN,Lauderdale,"MEMPHIS, TENNNESSEE"
38042,Hickory Valley,TN,Hardeman,"MEMPHIS, TENNNESSEE"
38044,Hornsby,TN,Hardeman,"MEMPHIS, TENNNESSEE"
38045,Laconia,TN,Fayette,"MEMPHIS, TENNNESSEE"
38046,La Grange,TN,Fayette,"MEMPHIS, TENNNESSEE"
38047,Lenox,TN,Dyer,"MEMPHIS, TENNNESSEE"
38048,Macon,TN,Fayette,"MEMPHIS, TENNNESSEE"
38049,Mason,TN,Tipton,"MEMPHIS, TENNNESSEE"
38050,Maury City,TN,Crockett,"MEMPHIS, TENNNESSEE"
38052,Middleton,TN,Hardeman,"MEMPHIS, TENNNESSEE"
38053,Millington,TN,Shelby,"MEMPHIS, TENNNESSEE"
38054,Millington,TN,Shelby,"MEMPHIS, TENNNESSEE"
38055,Millington,TN,Shelby,"MEMPHIS, TENNNESSEE"
38056,Miston,TN,Dyer,"MEMPHIS, TENNNESSEE"
38057,Moscow,TN,Fayette,"MEMPHIS, TENNNESSEE"
38058,Munford,TN,Tipton,"MEMPHIS, TENNNESSEE"
38059,Newbern,TN,Dyer,"MEMPHIS, TENNNESSEE"
38060,Oakland,TN,Fayette,"MEMPHIS, TENNNESSEE"
38061,Pocahontas,TN,Hardeman,"MEMPHIS, TENNNESSEE"
38063,Ripley,TN,Lauderdale,"MEMPHIS, TENNNESSEE"
38066,Rossville,TN,Fayette,"MEMPHIS, TENNNESSEE"
38067,Saulsbury,TN,Hardeman,"MEMPHIS, TENNNESSEE"
38068,Somerville,TN,Fayette,"MEMPHIS, TENNNESSEE"
38069,Stanton,TN,Haywood,"MEMPHIS, TENNNESSEE"
38070,Tigrett,TN,Dyer,"MEMPHIS, TENNNESSEE"
38071,Tipton,TN,Tipton,"MEMPHIS, TENNNESSEE"
38074,Bolivar,TN,Hardeman,"MEMPHIS, TENNNESSEE"
38075,Whiteville,TN,Hardeman,"MEMPHIS, TENNNESSEE"
38076,Williston,TN,Fayette,"MEMPHIS, TENNNESSEE"
38077,Wynnburg,TN,Lake,"PADUCAH CAPE GIRARDEAU MARION CARBONDALE MCLEANSBORO, KY-MO-IL"
38079,Tiptonville,TN,Lake,"PADUCAH CAPE GIRARDEAU MARION CARBONDALE MCLEANSBORO, KY-MO-IL"
38080,Ridgely,TN,Lake,"PADUCAH CAPE GIRARDEAU MARION CARBONDALE MCLEANSBORO, KY-MO-IL"
38083,Millington,TN,Shelby,"MEMPHIS, TENNNESSEE"
38088,Cordova,TN,Shelby,"MEMPHIS, TENNNESSEE"
38101,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38103,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38104,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38105,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38106,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38107,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38108,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38109,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38110,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38111,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38112,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38113,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38114,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38115,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38116,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38117,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38118,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38119,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38120,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38122,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38124,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38125,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38126,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38127,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38128,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38130,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38131,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38132,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38133,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38134,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38135,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38136,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38137,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38138,Germantown,TN,Shelby,"MEMPHIS, TENNNESSEE"
38139,Germantown,TN,Shelby,"MEMPHIS, TENNNESSEE"
38140,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38141,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38142,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38143,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38145,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38146,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38147,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38148,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38150,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38151,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38152,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38157,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38159,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38161,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38163,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38165,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38166,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38167,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38168,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38173,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38174,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38175,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38177,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38181,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38182,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38183,Germantown,TN,Shelby,"MEMPHIS, TENNNESSEE"
38184,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38186,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38187,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38188,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38190,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38193,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38194,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38195,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38197,Memphis,TN,Shelby,"MEMPHIS, TENNNESSEE"
38201,Mc Kenzie,TN,Carroll,"JACKSON, TENNESSEE"
38220,Atwood,TN,Carroll,"JACKSON, TENNESSEE"
38221,Big Sandy,TN,Benton,NASHVILLE TENNESSEE
38222,Buchanan,TN,Henry,NASHVILLE TENNESSEE
38223,Como,TN,Henry,NASHVILLE TENNESSEE
38224,Cottage Grove,TN,Henry,NASHVILLE TENNESSEE
38225,Dresden,TN,Weakley,"PADUCAH CAPE GIRARDEAU MARION CARBONDALE MCLEANSBORO, KY-MO-IL"
38226,Dukedom,TN,Weakley,"PADUCAH CAPE GIRARDEAU MARION CARBONDALE MCLEANSBORO, KY-MO-IL"
38229,Gleason,TN,Weakley,"PADUCAH CAPE GIRARDEAU MARION CARBONDALE MCLEANSBORO, KY-MO-IL"
38230,Greenfield,TN,Weakley,"PADUCAH CAPE GIRARDEAU MARION CARBONDALE MCLEANSBORO, KY-MO-IL"
38231,Henry,TN,Henry,NASHVILLE TENNESSEE
38232,Hornbeak,TN,Obion,"PADUCAH CAPE GIRARDEAU MARION CARBONDALE MCLEANSBORO, KY-MO-IL"
38233,Kenton,TN,Gibson,"JACKSON, TENNESSEE"
38235,Mc Lemoresville,TN,Carroll,"JACKSON, TENNESSEE"
38236,Mansfield,TN,Henry,NASHVILLE TENNESSEE
38237,Martin,TN,Weakley,"PADUCAH CAPE GIRARDEAU MARION CARBONDALE MCLEANSBORO, KY-MO-IL"
38238,Martin,TN,Weakley,"PADUCAH CAPE GIRARDEAU MARION CARBONDALE MCLEANSBORO, KY-MO-IL"
38240,Obion,TN,Obion,"PADUCAH CAPE GIRARDEAU MARION CARBONDALE MCLEANSBORO, KY-MO-IL"
38241,Palmersville,TN,Weakley,"PADUCAH CAPE GIRARDEAU MARION CARBONDALE MCLEANSBORO, KY-MO-IL"
38242,Paris,TN,Henry,NASHVILLE TENNESSEE
38251,Puryear,TN,Henry,NASHVILLE TENNESSEE
38253,Rives,TN,Obion,"PADUCAH CAPE GIRARDEAU MARION CARBONDALE MCLEANSBORO, KY-MO-IL"
38254,Samburg,TN,Obion,"PADUCAH CAPE GIRARDEAU MARION CARBONDALE MCLEANSBORO, KY-MO-IL"
38255,Sharon,TN,Weakley,"PADUCAH CAPE GIRARDEAU MARION CARBONDALE MCLEANSBORO, KY-MO-IL"
38256,Springville,TN,Henry,NASHVILLE TENNESSEE
38257,South Fulton,TN,Obion,"PADUCAH CAPE GIRARDEAU MARION CARBONDALE MCLEANSBORO, KY-MO-IL"
38258,Trezevant,TN,Carroll,"JACKSON, TENNESSEE"
38259,Trimble,TN,Dyer,"MEMPHIS, TENNNESSEE"
38260,Troy,TN,Obion,"PADUCAH CAPE GIRARDEAU MARION CARBONDALE MCLEANSBORO, KY-MO-IL"
38261,Union City,TN,Obion,"PADUCAH CAPE GIRARDEAU MARION CARBONDALE MCLEANSBORO, KY-MO-IL"
38271,Woodland Mills,TN,Obion,"PADUCAH CAPE GIRARDEAU MARION CARBONDALE MCLEANSBORO, KY-MO-IL"
38281,Union City,TN,Obion,"PADUCAH CAPE GIRARDEAU MARION CARBONDALE MCLEANSBORO, KY-MO-IL"
